id,cpf,status,due_date,created_at,updated_at,valor_total,data_pagamento,dias_atraso,valor_juros,valor_multa,valor_total_com_encargos,saldo_anterior,valor_iof,valor_juros_remuneratorios,valor_juros_mora,itemized_transactions,valor_pago,data_ultimo_pagamento
99ea4783-fe16-4304-a27e-c9ab9b42c243,82499572612,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:57.986Z,2026-08-20T03:00:06.236Z,1338.01,,10,0.00,26.76,,0.00,5.41,20.58,1.35,"[{""id"":""804814f1-ae44-4f1c-9cb8-1ab56f63e6ad"",""date"":""2026-07-25T00:55:48.230Z"",""amount"":175.22,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""e6458795-07f7-45c0-a39b-ba904634489a"",""date"":""2026-07-24T00:55:48.224Z"",""amount"":233.63,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""55561493-3b18-489f-b7d4-f0126c68f231"",""date"":""2026-07-23T16:09:50.437Z"",""amount"":180.52,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""a4edea3b-b135-49fb-b7a2-3b78b5320ba8"",""date"":""2026-07-22T16:09:50.433Z"",""amount"":270.78,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""9aed0ae6-d0b5-453a-9b67-1d8a9e004cee"",""date"":""2026-07-19T16:09:50.430Z"",""amount"":361.04,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""9e2f3dcc-7461-4e4b-8f8e-bcf52435e313"",""date"":""2026-07-19T00:55:48.234Z"",""amount"":116.82,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
9d8a4bb8-4e8f-4314-8298-879d5b84015b,26986473966,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:46.702Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""3ef61c28-d366-4e69-8ff4-4f6884efbf47"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""cb4795e7-c5c3-477b-8326-03c746cf0a4b"",""date"":""2026-06-27T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""00fcf28e-0efd-43d7-978c-7f279a6e9e4d"",""date"":""2026-07-01T15:00:00.000Z"",""amount"":860.19,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
9dbe01e1-8fea-4803-a486-1f3ab8e628cd,41750109719,FECHADA,2026-08-01T18:00:00.000Z,2026-08-17T00:10:27.813Z,2026-08-20T03:00:06.236Z,3870.86,,19,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""5ea39078-3d61-49b7-9490-7983385c744c"",""date"":""2026-07-24T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""0f1168b9-78bb-4a0b-8f1e-13daea242512"",""date"":""2026-07-23T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""9676077d-b52e-42b0-92c2-19ba100e35be"",""date"":""2026-07-18T15:00:00.000Z"",""amount"":860.19,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
9f73a9e5-1344-4ce8-8fd1-b6d6d480317e,45116448614,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:51.921Z,2026-08-20T03:00:06.236Z,1829.11,,10,0.00,36.58,,0.00,7.40,28.14,1.83,"[{""id"":""7109b006-0f0a-48f6-97a1-dc716738c1c0"",""date"":""2026-07-26T00:55:43.910Z"",""amount"":406.84,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""34b93698-5ad7-4800-86a7-3828f6326589"",""date"":""2026-07-24T16:09:47.501Z"",""amount"":406.1,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""13be6a81-a7d0-4cbf-a39b-bb403f805b65"",""date"":""2026-07-21T00:55:43.916Z"",""amount"":305.13,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""beb1e860-ef0c-46cd-8f15-27746f78c12c"",""date"":""2026-07-20T00:55:43.920Z"",""amount"":203.41,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""9fe70c74-16e1-4953-ad79-19a874c354b8"",""date"":""2026-07-18T16:09:47.508Z"",""amount"":304.58,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""3e35820d-3314-44be-9432-f0d51dcb997c"",""date"":""2026-07-17T16:09:47.515Z"",""amount"":203.05,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
a11324f3-75ec-4d12-aad5-437fe8399a7c,33333333333,FECHADA,2026-07-15T18:00:00.000Z,2026-07-25T05:09:50.994Z,2026-08-20T03:00:06.236Z,3870.86,,36,0.00,77.42,,0.00,17.57,178.72,11.60,"[{""id"":""eee71ed8-891b-430a-b867-5d60758e8984"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""ec55a610-e474-4e12-b4b0-b86c499f5bf6"",""date"":""2026-07-05T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""c4eab8ac-481f-405f-88e6-bae719c8216f"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":860.19,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
a15fa124-5fa1-4578-8f75-461f70874ada,18011225638,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:56.766Z,2026-08-20T03:00:06.236Z,1293.85,,10,0.00,25.88,,0.00,5.25,19.92,1.29,"[{""id"":""3e2c7def-41b7-45b8-9bc3-afa0b89b8bdf"",""date"":""2026-07-24T00:55:47.632Z"",""amount"":182.06,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""9edbe593-66c7-48c2-a7bc-e4c15d88f7fd"",""date"":""2026-07-24T00:55:47.621Z"",""amount"":364.11,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""3dc6b6f5-48ba-4761-b56e-9250282d2cd5"",""date"":""2026-07-23T16:09:50.029Z"",""amount"":158.2,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""03f7c2bf-f75c-4be5-ad5c-d5b424489d67"",""date"":""2026-07-23T16:09:50.024Z"",""amount"":210.93,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""30dc2b7e-05f8-40f5-a4ad-0bf2616dff26"",""date"":""2026-07-20T16:09:50.034Z"",""amount"":105.47,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""eab0b395-47bd-49c8-9ca7-267f0ebe0990"",""date"":""2026-07-19T00:55:47.626Z"",""amount"":273.08,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
a4631bca-8015-4f35-af34-0d0e4d1ffd15,65184684166,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:47.133Z,2026-08-18T03:00:12.636Z,3870.86,,0,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""b9e0e1cb-551f-46a6-933f-afd52a4483dd"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""035af7ce-1e20-4196-a1f5-79b8814eab54"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""4ffb0312-1d58-48f9-8755-82a6bc63fb45"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":860.19,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
a5a04fd5-775f-4771-80de-ead595cc284e,38160081359,FECHADA,2026-08-05T21:00:00.000Z,2026-07-30T03:23:47.871Z,2026-08-15T03:00:53.499Z,556.97,,0,0.00,77.42,,3870.86,23.92,39.72,2.58,"[{""id"":""60885e9d-6309-47e7-82d7-384a3d0bcb23"",""date"":""2026-07-29T02:50:09.535Z"",""amount"":238.7,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""57ad6062-a2b6-4a18-9e5f-c887cb388670"",""date"":""2026-07-26T02:50:09.531Z"",""amount"":318.27,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
af599893-f153-4949-b642-f2e70983fc20,97504636177,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:58.052Z,2026-08-20T03:00:06.236Z,1309.91,,10,0.00,26.20,,0.00,5.31,20.16,1.32,"[{""id"":""10378b57-6c6e-4128-9c69-6776039e3064"",""date"":""2026-07-24T16:09:50.295Z"",""amount"":282.14,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""b7afb416-0777-40c4-8f99-34e496d9edd7"",""date"":""2026-07-24T00:55:48.243Z"",""amount"":300.04,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""8afb086d-8978-4582-b612-ab38f43ca103"",""date"":""2026-07-21T00:55:48.250Z"",""amount"":225.03,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""2ee77a51-b0e2-499c-94a3-ae79491ca883"",""date"":""2026-07-20T16:09:50.301Z"",""amount"":141.07,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""32aa099f-40ed-4c54-a7d0-cd30dee5ad45"",""date"":""2026-07-19T16:09:50.298Z"",""amount"":211.61,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""06a183f2-16fb-488d-ba10-4062e4cfb2e3"",""date"":""2026-07-19T00:55:48.254Z"",""amount"":150.02,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
afba24d3-13c8-4321-b65d-eb73200bb72d,34310951783,FECHADA,2026-08-15T21:00:00.000Z,2026-08-09T01:36:38.450Z,2026-08-17T03:00:03.090Z,607.60,,0,0.00,0.00,,0.00,0.00,0.00,0.00,"[{""id"":""005c100e-d710-4c60-ada7-f96057ed2c29"",""date"":""2026-07-27T06:39:18.512Z"",""amount"":202.53,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""4001239b-2514-4a96-810f-503f9326376a"",""date"":""2026-07-25T06:39:18.503Z"",""amount"":270.04,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""c4a7dc34-0d16-4093-acdb-d95f52d41e1d"",""date"":""2026-07-20T06:39:18.517Z"",""amount"":135.03,""merchant"":""iFood"",""type"":""CREDIT""}]",0.00,
b12bf7de-0270-4847-8490-2bfec51dec6c,95167270006,FECHADA,2026-08-20T21:00:00.000Z,2026-08-14T00:31:15.018Z,2026-08-14T00:31:15.018Z,426.73,,0,0.00,0.00,,0.00,0.00,0.00,0.00,"[{""id"":""b09c9dd9-d9e5-4264-a953-bd9d86d0ef91"",""date"":""2026-07-31T05:39:32.874Z"",""amount"":142.24,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""716a7aec-b859-4bfd-bdc9-ae6ce7be9e46"",""date"":""2026-07-27T05:39:32.877Z"",""amount"":94.83,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""7dfbb496-6cb0-4157-a220-e4a6989d9394"",""date"":""2026-07-27T05:39:32.869Z"",""amount"":189.66,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
b2becf2a-8220-4013-8efa-89a7f0ed581b,76925831102,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:59.117Z,2026-08-20T03:00:06.236Z,1453.50,,10,0.00,29.07,,0.00,5.88,22.38,1.44,"[{""id"":""8dd0d4c3-c990-470d-8bf0-d1a5996a8279"",""date"":""2026-07-26T00:55:48.901Z"",""amount"":158.12,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""a1c6cef0-c3db-4f79-a19b-611933355248"",""date"":""2026-07-25T00:55:48.895Z"",""amount"":210.83,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""d3bef4cd-8cb1-4f0d-8cc8-e9b637cc0e29"",""date"":""2026-07-23T00:55:48.904Z"",""amount"":105.42,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""b9267655-fa92-4687-a0b5-9e174628af47"",""date"":""2026-07-22T16:09:50.902Z"",""amount"":217.58,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""e659261d-07b0-4230-ad86-e0b484855b42"",""date"":""2026-07-19T16:09:50.896Z"",""amount"":435.17,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""21f27ec6-5c01-452b-a0dc-b93a32270b74"",""date"":""2026-07-18T16:09:50.899Z"",""amount"":326.38,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
b3eadf7b-acf5-4057-b00c-90a05cb6d799,73012176728,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:56.704Z,2026-08-20T03:00:06.236Z,1156.21,,10,0.00,23.12,,0.00,4.66,17.79,1.17,"[{""id"":""22000424-2b99-4560-aba2-24767b96f5e6"",""date"":""2026-07-22T16:09:49.994Z"",""amount"":98.77,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""3ae9b397-6d31-4f78-be67-fcc94ec444a5"",""date"":""2026-07-22T00:55:47.605Z"",""amount"":237.26,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""fcbed557-1655-4814-a0de-199788a7a59a"",""date"":""2026-07-20T00:55:47.610Z"",""amount"":158.17,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""c604818d-1d9c-4e03-966e-1c58f83f7918"",""date"":""2026-07-19T16:09:49.989Z"",""amount"":148.14,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""98542100-184b-4aea-aa78-1b4aa1f19c09"",""date"":""2026-07-19T16:09:49.985Z"",""amount"":197.52,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""719b0f11-f888-4ad4-a336-6b13ac28560e"",""date"":""2026-07-19T00:55:47.600Z"",""amount"":316.35,""merchant"":""Mercado Livre"",""type"":""CREDIT""}]",0.00,
b5502db8-eb20-4505-876e-f2a7bf3af728,68737946439,FECHADA,2026-07-15T18:00:00.000Z,2026-07-31T04:28:08.874Z,2026-08-20T03:00:06.236Z,3870.86,,36,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""79280a4f-46b6-4f00-9bdb-470acdbb7a52"",""date"":""2026-07-01T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""4dda3316-5c45-4189-a00d-1ca591e8c44d"",""date"":""2026-07-06T15:00:00.000Z"",""amount"":1290.29,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""51b07d10-191f-4f61-916e-d8a6e898e825"",""date"":""2026-07-03T15:00:00.000Z"",""amount"":860.19,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
b6c3fdb0-c350-4a26-8406-feeeceaf0dd8,26775244657,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:59.625Z,2026-08-20T03:00:06.236Z,1028.37,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""ade174c2-089a-4b03-831b-bcb17261da98"",""date"":""2026-07-24T00:55:49.089Z"",""amount"":132.37,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""103b5f24-9009-42a4-971c-42bcb5c06110"",""date"":""2026-07-23T00:55:49.085Z"",""amount"":198.56,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""c7d59b3d-e6dc-4217-ad56-f78bc6ebc008"",""date"":""2026-07-22T00:55:49.080Z"",""amount"":264.75,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""3bd45dc5-6e44-4f66-bdb0-cf63ad1e2ce9"",""date"":""2026-07-21T16:09:51.051Z"",""amount"":144.23,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""b1862789-9201-4206-bef4-1311bab63432"",""date"":""2026-07-21T16:09:51.048Z"",""amount"":192.31,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""fb173d23-7665-4ceb-b9af-1765de34b739"",""date"":""2026-07-20T16:09:51.054Z"",""amount"":96.15,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
b7dd3456-05ac-4ccc-9772-71fdaffa63af,12310012300,FECHADA,2026-07-12T18:00:00.000Z,2026-07-28T01:48:39.671Z,2026-08-20T03:00:06.236Z,3870.86,,39,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""97c6fc74-6b45-4304-aff6-77b363c8ecd1"",""date"":""2026-07-05T15:00:00.000Z"",""amount"":1720.38,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""03ddb438-abac-4f75-b309-467f21e01ac6"",""date"":""2026-06-26T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""76aa2f04-b829-4a13-b062-d095d5ac68d5"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":860.19,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
b7f3546f-981f-4c9f-a9ac-4e5462f42b0a,77766655544,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:46.958Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""1a5f4422-c8fa-4988-bacb-2759bc18fa54"",""date"":""2026-07-01T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""dd37958d-6ff2-42e5-ad83-72cb574c3278"",""date"":""2026-06-30T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""85d2f20d-3cac-496a-9454-b76c793183d7"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":860.19,""merchant"":""iFood"",""type"":""CREDIT""}]",0.00,
b9baf383-163f-49b8-b960-f1f80e8a9625,12345678901,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:53.645Z,2026-08-20T03:00:06.236Z,749.16,,10,0.00,14.98,,0.00,3.03,11.52,0.75,"[{""id"":""497f2d1b-fac2-4215-bcc3-d18e932da1dc"",""date"":""2026-07-23T00:55:43.770Z"",""amount"":288.77,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""18a13394-f2c1-44e3-be47-b7c97e359507"",""date"":""2026-07-22T02:38:27.361Z"",""amount"":99.43,""merchant"":""Sensor Vel 70"",""type"":""CREDIT""},{""id"":""0ca35ae8-2234-4787-93b1-10ec16e55418"",""date"":""2026-07-20T00:55:43.781Z"",""amount"":144.38,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""1c2681c4-3a07-4a75-98a4-3717ddb3366b"",""date"":""2026-07-19T00:55:43.775Z"",""amount"":216.58,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""}]",0.00,
bd2661a8-3961-4c2f-8787-3051bb9abfa3,51243235758,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:57.762Z,2026-08-20T03:00:06.236Z,1594.15,,10,0.00,31.88,,0.00,6.45,24.54,1.59,"[{""id"":""3baa53a2-d544-4823-ab49-ed80d788e9f6"",""date"":""2026-07-25T00:55:47.955Z"",""amount"":255.97,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""bfb68774-ab6e-4efa-8a7c-fc58af4c72e1"",""date"":""2026-07-25T00:55:47.951Z"",""amount"":341.29,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""84377f10-5574-410d-9b5d-2c88debd491a"",""date"":""2026-07-24T16:09:50.327Z"",""amount"":367.22,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""9a6eca77-4436-4e4e-a7e1-1d92b74e550a"",""date"":""2026-07-24T00:55:47.960Z"",""amount"":170.64,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""063b9782-80dd-4510-857e-6549070d591a"",""date"":""2026-07-22T16:09:50.333Z"",""amount"":183.61,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""fd6a79f0-9675-4c20-bf06-6aca3aa14683"",""date"":""2026-07-22T16:09:50.330Z"",""amount"":275.42,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
bdf9cc67-9e57-4c19-8faf-6b0c2f79d26f,74929424194,FECHADA,2026-08-15T21:00:00.000Z,2026-08-09T01:36:38.674Z,2026-08-20T03:00:06.236Z,401.29,,5,0.00,77.42,,3870.86,22.99,516.32,33.52,"[{""id"":""cce493e1-a139-42e9-a155-1c698cb2f2ab"",""date"":""2026-08-01T05:39:13.870Z"",""amount"":133.76,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""ad6b1500-3170-4ba9-a515-6450e093e242"",""date"":""2026-08-01T05:39:13.866Z"",""amount"":178.35,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""f99edeec-67f7-4f7f-a265-26a461c02d9e"",""date"":""2026-07-31T05:39:13.874Z"",""amount"":89.18,""merchant"":""iFood"",""type"":""CREDIT""}]",0.00,
be81dab8-b762-4f91-af35-3bee9f380ac2,98765432100,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:57.386Z,2026-08-20T03:00:06.236Z,1521.76,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""b279baee-b709-406b-943b-5ad81b60dcfe"",""date"":""2026-07-23T00:55:47.868Z"",""amount"":312.18,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""7917cd28-cdc6-45f9-afb1-70f8599d6799"",""date"":""2026-07-22T00:55:47.871Z"",""amount"":234.14,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""4bc4ae93-5658-4dbc-9141-6372035d5859"",""date"":""2026-07-21T00:55:47.876Z"",""amount"":156.09,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""09b9991c-edec-4baa-bd00-d7dcd441429a"",""date"":""2026-07-19T16:09:50.223Z"",""amount"":364.16,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""5ef4583d-8886-4bd7-b1e9-3b4965d3950c"",""date"":""2026-07-18T16:09:50.228Z"",""amount"":273.12,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""12c91fa0-b3a3-4e9e-a929-ec107e171bf1"",""date"":""2026-07-17T16:09:50.232Z"",""amount"":182.07,""merchant"":""Uber"",""type"":""CREDIT""}]",0.00,
c087425a-db2f-4014-915b-03813c3fb306,86236132526,FECHADA,2026-08-10T21:00:00.000Z,2026-08-04T00:02:58.318Z,2026-08-20T03:00:06.236Z,848.41,,10,0.00,16.97,,0.00,3.43,13.05,0.84,"[{""id"":""ff6472da-5f65-438b-b7c7-7b978f09184b"",""date"":""2026-07-24T00:55:48.367Z"",""amount"":188.54,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""631a88ba-a4cd-4198-acd9-c68e15a199b1"",""date"":""2026-07-24T00:55:48.360Z"",""amount"":282.8,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""ba549143-9adc-419c-88ee-bfc0130dd43f"",""date"":""2026-07-20T00:55:48.355Z"",""amount"":377.07,""merchant"":""iFood"",""type"":""CREDIT""}]",0.00,
c40f9cb4-1798-4343-9754-582ef0a85922,37810513150,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:44.246Z,2026-08-15T03:00:53.499Z,3870.86,,0,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""17357817-f0b1-45fd-aa45-03a28ff4b80a"",""date"":""2026-07-01T15:00:00.000Z"",""amount"":1720.38,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""a73afcd5-76f8-489f-ad66-14d3243d23a1"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""7bbb295a-787b-4456-83d7-9bc5f7ef7570"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":860.19,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
c5cdb0b8-6eac-485c-ad92-36e62f952150,67154864257,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:59.458Z,2026-08-20T03:00:06.236Z,1265.02,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""c95f7176-4831-42e1-8059-4e669a1818cd"",""date"":""2026-07-25T00:55:48.863Z"",""amount"":202.25,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""7cff1d27-d9d3-422f-bbf8-ef33dfd75318"",""date"":""2026-07-24T00:55:48.867Z"",""amount"":134.84,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""df7cb6c3-14aa-49d5-8272-2c43f958c0e7"",""date"":""2026-07-23T16:09:50.832Z"",""amount"":292.56,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""f55db1fe-7609-4ea6-97dd-ebe2dc8f69e3"",""date"":""2026-07-23T00:55:48.858Z"",""amount"":269.67,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""2154ebda-4fa3-461f-8b66-4ec29694adb1"",""date"":""2026-07-22T16:09:50.838Z"",""amount"":146.28,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""efc7be3b-d004-4730-90a3-307245f6c40d"",""date"":""2026-07-18T16:09:50.835Z"",""amount"":219.42,""merchant"":""Mercado Livre"",""type"":""CREDIT""}]",0.00,
c7552257-88b8-481f-8c38-6069e81d85bd,77766655599,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:48.614Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""fedaf2ba-6861-4b41-b57d-2f6b5dc91974"",""date"":""2026-06-25T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""bd36ee6f-2e33-4ad4-9413-f08e895edc83"",""date"":""2026-06-24T15:00:00.000Z"",""amount"":1290.29,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""29591417-d9fc-4640-8ba1-c201ee304f9d"",""date"":""2026-06-25T15:00:00.000Z"",""amount"":860.19,""merchant"":""Mercado Livre"",""type"":""CREDIT""}]",0.00,
c8732c6d-6006-448a-8f44-89cbe96ae14a,34715548313,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:54.326Z,2026-08-20T03:00:06.236Z,1742.71,,10,0.00,34.85,,0.00,7.04,26.82,1.74,"[{""id"":""6a2bd79f-80e6-46c2-8beb-a790ab4cfa21"",""date"":""2026-07-22T16:09:48.486Z"",""amount"":272.07,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""a8faf165-efc6-4600-ab70-3782041f9303"",""date"":""2026-07-22T00:55:44.706Z"",""amount"":205.89,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""6d1e09cc-b9e9-492f-94a7-e915f59e4d69"",""date"":""2026-07-22T00:55:44.699Z"",""amount"":308.83,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""d2fce519-cd36-4e83-bb3c-d4f14c499116"",""date"":""2026-07-22T00:55:44.693Z"",""amount"":411.77,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""e75cd1bf-b6bc-4b7d-8cf8-fcce3fd563f3"",""date"":""2026-07-21T16:09:48.482Z"",""amount"":362.76,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""4ff6d468-f6e9-450d-a1af-afa6c3e9b7e4"",""date"":""2026-07-20T16:09:48.490Z"",""amount"":181.39,""merchant"":""Zara"",""type"":""CREDIT""}]",0.00,
